Date,Time,CO(GT),CO ppm,C6H6(GT),C6H6 ppm,,
1/13/2005,13:00:00,2.2,1.920,11.3,0.00354,,
1/13/2005,14:00:00,2.4,2.095,12.9,0.00404,,
1/13/2005,15:00:00,2.7,2.357,14.1,0.00440,,
1/13/2005,16:00:00,2.7,2.357,15.8,0.00496,,
1/13/2005,17:00:00,3.9,3.404,19.9,0.00624,,
1/13/2005,18:00:00,5.2,4.539,26.6,0.00834,,
1/13/2005,19:00:00,4.0,3.492,19.8,0.00618,,
1/13/2005,20:00:00,2.9,2.531,13.3,0.00416,,
1/13/2005,21:00:00,3.3,2.881,13.0,0.00408,,
1/13/2005,22:00:00,2.0,1.746,7.5,0.00236,,
1/13/2005,23:00:00,1.8,1.571,7.8,0.00245,,
1/14/2005,0:00:00,2.7,2.357,8.8,0.00274,,
1/14/2005,1:00:00,1.8,1.571,6.4,0.00200,,
1/14/2005,2:00:00,1.3,1.135,4.5,0.00140,,
1/14/2005,3:00:00,1.0,0.873,3.6,0.00114,,
1/14/2005,4:00:00,1.1,0.960,4.2,0.00131,,
1/14/2005,5:00:00,1.6,1.397,6.9,0.00215,,
1/14/2005,6:00:00,1.3,1.135,5.0,0.00156,,
1/14/2005,7:00:00,1.4,1.222,7.3,0.00228,,
1/14/2005,8:00:00,5.0,4.365,24.5,0.00768,,
1/14/2005,9:00:00,4.3,3.753,16.9,0.00528,,
1/14/2005,10:00:00,4.1,3.579,17.7,0.00553,,
1/14/2005,11:00:00,3.8,3.317,17.1,0.00534,,
1/14/2005,12:00:00,3.1,2.706,14.7,0.00461,,
1/14/2005,13:00:00,3.3,2.881,17.4,0.00545,,
1/14/2005,14:00:00,3.1,2.706,15.1,0.00471,,
1/14/2005,15:00:00,2.7,2.357,14.5,0.00455,,
1/14/2005,16:00:00,3.4,2.968,16.9,0.00529,,
1/14/2005,17:00:00,5.0,4.365,24.3,0.00762,,
1/14/2005,18:00:00,5.7,4.976,26.1,0.00818,,
1/14/2005,19:00:00,5.8,5.063,26.4,0.00825,,
1/14/2005,20:00:00,5.8,5.063,25.7,0.00805,,
1/14/2005,21:00:00,5.0,4.365,18.2,0.00571,,
1/14/2005,22:00:00,1.7,1.484,6.2,0.00193,,
1/14/2005,23:00:00,1.6,1.397,6.7,0.00211,,
1/15/2005,0:00:00,2.3,2.008,7.5,0.00234,,
1/15/2005,1:00:00,2.4,2.095,7.5,0.00234,,
1/15/2005,2:00:00,2.0,1.746,6.2,0.00194,,
1/15/2005,3:00:00,1.6,1.397,5.1,0.00159,,
1/15/2005,4:00:00,-200,-174.581,4.8,0.00152,,
1/15/2005,5:00:00,1.1,0.960,3.1,0.00097,,
1/15/2005,6:00:00,1.0,0.873,2.8,0.00088,,
1/15/2005,7:00:00,1.3,1.135,4.3,0.00135,,
1/15/2005,8:00:00,1.9,1.659,9.7,0.00304,,
1/15/2005,9:00:00,2.6,2.270,10.9,0.00342,,
1/15/2005,10:00:00,2.7,2.357,10.6,0.00333,,
1/15/2005,11:00:00,2.4,2.095,10.0,0.00312,,
1/15/2005,12:00:00,2.7,2.357,11.6,0.00363,,
1/15/2005,13:00:00,3.1,2.706,15.6,0.00487,,
1/15/2005,14:00:00,4.4,3.841,18.1,0.00568,,
1/15/2005,15:00:00,3.2,2.793,12.3,0.00386,,
1/15/2005,16:00:00,2.9,2.531,11.4,0.00357,,
1/15/2005,17:00:00,3.0,2.619,15.2,0.00475,,
1/15/2005,18:00:00,3.7,3.230,17.4,0.00546,,
1/15/2005,19:00:00,5.2,4.539,20.8,0.00652,,
1/15/2005,20:00:00,3.3,2.881,12.8,0.00401,,
1/15/2005,21:00:00,3.6,3.142,14.7,0.00461,,
1/15/2005,22:00:00,2.3,2.008,8.3,0.00259,,
1/15/2005,23:00:00,3.0,2.619,11.1,0.00346,,
1/16/2005,0:00:00,3.8,3.317,13.6,0.00426,,
1/16/2005,1:00:00,3.2,2.793,9.8,0.00307,,
1/16/2005,2:00:00,2.1,1.833,7.6,0.00239,,
1/16/2005,3:00:00,1.7,1.484,6.0,0.00189,,
1/16/2005,4:00:00,1.7,1.484,5.9,0.00184,,
1/16/2005,5:00:00,1.4,1.222,4.2,0.00131,,
1/16/2005,6:00:00,1.2,1.047,4.5,0.00140,,
1/16/2005,7:00:00,1.4,1.222,5.4,0.00169,,
1/16/2005,8:00:00,1.4,1.222,4.8,0.00149,,
1/16/2005,9:00:00,1.7,1.484,6.3,0.00198,,
1/16/2005,10:00:00,1.0,0.873,2.6,0.00081,,
1/16/2005,11:00:00,1.0,0.873,2.6,0.00082,,
1/16/2005,12:00:00,0.8,0.698,2.2,0.00070,,
1/16/2005,13:00:00,1.0,0.873,3.0,0.00094,,
1/16/2005,14:00:00,0.8,0.698,1.9,0.00059,,
1/16/2005,15:00:00,0.7,0.611,2.0,0.00062,,
1/16/2005,16:00:00,1.1,0.960,2.8,0.00089,,
1/16/2005,17:00:00,1.1,0.960,3.3,0.00102,,
1/16/2005,18:00:00,1.2,1.047,3.4,0.00105,,
1/16/2005,19:00:00,2.0,1.746,7.1,0.00222,,
1/16/2005,20:00:00,2.2,1.920,7.4,0.00231,,
1/16/2005,21:00:00,1.5,1.309,4.3,0.00136,,
1/16/2005,22:00:00,1.2,1.047,3.9,0.00122,,
1/16/2005,23:00:00,1.5,1.309,5.2,0.00161,,
1/17/2005,0:00:00,1.4,1.222,3.8,0.00120,,
1/17/2005,1:00:00,1.2,1.047,3.5,0.00110,,
1/17/2005,2:00:00,1.0,0.873,2.9,0.00092,,
1/17/2005,3:00:00,0.6,0.524,1.4,0.00043,,
1/17/2005,4:00:00,0.7,0.611,1.1,0.00035,,
1/17/2005,5:00:00,0.5,0.436,1.0,0.00033,,
1/17/2005,6:00:00,0.7,0.611,1.6,0.00050,,
1/17/2005,7:00:00,1.0,0.873,3.2,0.00101,,
1/17/2005,8:00:00,3.0,2.619,15.9,0.00497,,
1/17/2005,9:00:00,4.1,3.579,18.0,0.00563,,
1/17/2005,10:00:00,3.1,2.706,14.7,0.00460,,
1/17/2005,11:00:00,3.8,3.317,15.1,0.00474,,
1/17/2005,12:00:00,2.7,2.357,13.4,0.00419,,
1/17/2005,13:00:00,3.1,2.706,14.5,0.00455,,
1/17/2005,14:00:00,3.1,2.706,14.7,0.00459,,
1/17/2005,15:00:00,3.2,2.793,17.0,0.00531,,
1/17/2005,16:00:00,3.3,2.881,15.3,0.00478,,
1/17/2005,17:00:00,4.0,3.492,21.2,0.00664,,
1/17/2005,18:00:00,8.6,7.507,43.0,0.01345,,
1/17/2005,19:00:00,8.7,7.594,37.2,0.01165,,
1/17/2005,20:00:00,3.6,3.142,16.7,0.00523,,
1/17/2005,21:00:00,3.0,2.619,13.4,0.00420,,
1/17/2005,22:00:00,1.9,1.659,8.7,0.00271,,
1/17/2005,23:00:00,1.9,1.659,7.4,0.00232,,
1/18/2005,0:00:00,1.6,1.397,6.7,0.00211,,
1/18/2005,1:00:00,1.4,1.222,5.0,0.00156,,
1/18/2005,2:00:00,1.0,0.873,3.4,0.00107,,
1/18/2005,3:00:00,0.7,0.611,2.4,0.00075,,
1/18/2005,4:00:00,-200,-174.581,2.1,0.00066,,
1/18/2005,5:00:00,0.8,0.698,2.5,0.00078,,
1/18/2005,6:00:00,0.9,0.786,3.5,0.00108,,
1/18/2005,7:00:00,1.5,1.309,6.9,0.00217,,
1/18/2005,8:00:00,3.1,2.706,16.8,0.00526,,
1/18/2005,9:00:00,5.1,4.452,20.3,0.00635,,
1/18/2005,10:00:00,5.8,5.063,25.0,0.00781,,
1/18/2005,11:00:00,3.8,3.317,17.2,0.00537,,
1/18/2005,12:00:00,4.4,3.841,21.4,0.00671,,
1/18/2005,13:00:00,4.9,4.277,25.1,0.00786,,
1/18/2005,14:00:00,5.2,4.539,28.0,0.00875,,
1/18/2005,15:00:00,4.6,4.015,26.1,0.00817,,
1/18/2005,16:00:00,4.8,4.190,24.7,0.00772,,
1/18/2005,17:00:00,4.9,4.277,24.5,0.00766,,
1/18/2005,18:00:00,4.9,4.277,27.7,0.00867,,
1/18/2005,19:00:00,5.5,4.801,26.0,0.00815,,
1/18/2005,20:00:00,4.2,3.666,21.7,0.00678,,
1/18/2005,21:00:00,1.5,1.309,6.0,0.00189,,
1/18/2005,22:00:00,0.1,0.087,3.3,0.00103,,
1/18/2005,23:00:00,0.2,0.175,4.9,0.00153,,
1/19/2005,0:00:00,0.9,0.786,6.6,0.00207,,
1/19/2005,1:00:00,1.0,0.873,6.7,0.00208,,
1/19/2005,2:00:00,0.4,0.349,4.4,0.00138,,
1/19/2005,3:00:00,-200.0,-174.581,1.5,0.00048,,
1/19/2005,4:00:00,-200.0,-174.581,1.1,0.00033,,
1/19/2005,5:00:00,-200.0,-174.581,0.9,0.00029,,
1/19/2005,6:00:00,-200.0,-174.581,1.2,0.00036,,
1/19/2005,7:00:00,0.1,0.087,2.5,0.00079,,
1/19/2005,8:00:00,0.7,0.611,7.6,0.00237,,
1/19/2005,9:00:00,1.2,1.047,7.3,0.00227,,
1/19/2005,10:00:00,0.2,0.175,3.7,0.00115,,
1/19/2005,11:00:00,-200.0,-174.581,2.5,0.00077,,
1/19/2005,12:00:00,-200.0,-174.581,2.7,0.00085,,
1/19/2005,13:00:00,0.3,0.262,4.6,0.00143,,
1/19/2005,14:00:00,0.6,0.524,6.7,0.00211,,
1/19/2005,15:00:00,0.2,0.175,4.3,0.00136,,
1/19/2005,16:00:00,0.2,0.175,4.3,0.00135,,
1/19/2005,17:00:00,0.7,0.611,4.1,0.00127,,
1/19/2005,18:00:00,1.8,1.571,7.6,0.00238,,
1/19/2005,19:00:00,2.2,1.920,7.0,0.00220,,
1/19/2005,20:00:00,2.3,2.008,9.6,0.00300,,
1/19/2005,21:00:00,2.6,2.270,7.8,0.00245,,
1/19/2005,22:00:00,1.1,0.960,2.4,0.00074,,
1/19/2005,23:00:00,1.2,1.047,3.9,0.00123,,
1/20/2005,0:00:00,1.8,1.571,4.1,0.00128,,
1/20/2005,1:00:00,1.1,0.960,2.5,0.00078,,
1/20/2005,2:00:00,0.9,0.786,1.3,0.00041,,
1/20/2005,3:00:00,0.7,0.611,1.2,0.00036,,
1/20/2005,4:00:00,0.6,0.524,0.7,0.00023,,
1/20/2005,5:00:00,0.6,0.524,0.9,0.00030,,
1/20/2005,6:00:00,0.9,0.786,2.9,0.00091,,
1/20/2005,7:00:00,1.0,0.873,2.7,0.00086,,
1/20/2005,8:00:00,3.4,2.968,14.4,0.00451,,
1/20/2005,9:00:00,4.2,3.666,17.2,0.00539,,
1/20/2005,10:00:00,4.4,3.841,17.4,0.00546,,
1/20/2005,11:00:00,2.9,2.531,11.5,0.00359,,
1/20/2005,12:00:00,2.6,2.270,11.9,0.00373,,
1/20/2005,13:00:00,2.6,2.270,12.6,0.00395,,
1/20/2005,14:00:00,3.0,2.619,14.3,0.00449,,
1/20/2005,15:00:00,2.3,2.008,10.3,0.00323,,
1/20/2005,16:00:00,3.0,2.619,14.5,0.00455,,
1/20/2005,17:00:00,4.5,3.928,21.9,0.00686,,
1/20/2005,18:00:00,6.0,5.237,28.5,0.00893,,
1/20/2005,19:00:00,4.3,3.753,21.2,0.00664,,
1/20/2005,20:00:00,3.4,2.968,16.0,0.00500,,
1/20/2005,21:00:00,2.8,2.444,13.0,0.00408,,
1/20/2005,22:00:00,2.1,1.833,7.0,0.00219,,
1/20/2005,23:00:00,1.7,1.484,6.4,0.00199,,
1/21/2005,0:00:00,1.8,1.571,5.8,0.00181,,
1/21/2005,1:00:00,1.6,1.397,5.6,0.00177,,
1/21/2005,2:00:00,1.4,1.222,4.5,0.00142,,
1/21/2005,3:00:00,1.3,1.135,4.6,0.00145,,
1/21/2005,4:00:00,-200,-174.581,5.9,0.00185,,
1/21/2005,5:00:00,1.3,1.135,6.6,0.00208,,
1/21/2005,6:00:00,1.6,1.397,9.2,0.00288,,
1/21/2005,7:00:00,2.4,2.095,12.2,0.00381,,
1/21/2005,8:00:00,4.5,3.928,22.6,0.00707,,
1/21/2005,9:00:00,5.7,4.976,29.0,0.00907,,
1/21/2005,10:00:00,4.3,3.753,19.4,0.00607,,
1/21/2005,11:00:00,4.2,3.666,20.5,0.00643,,
1/21/2005,12:00:00,4.5,3.928,22.5,0.00705,,
1/21/2005,13:00:00,5.0,4.365,24.0,0.00750,,
1/21/2005,14:00:00,2.9,2.531,13.9,0.00434,,
1/21/2005,15:00:00,3.0,2.619,16.8,0.00526,,
1/21/2005,16:00:00,3.3,2.881,20.2,0.00633,,
1/21/2005,17:00:00,1.4,1.222,16.4,0.00512,,
1/21/2005,18:00:00,2.3,2.008,18.0,0.00563,,
1/21/2005,19:00:00,1.6,1.397,20.3,0.00635,,
1/21/2005,20:00:00,4.9,4.277,38.1,0.01193,,
1/21/2005,21:00:00,6.4,5.587,35.7,0.01117,,
1/21/2005,22:00:00,3.5,3.055,21.8,0.00682,,
1/21/2005,23:00:00,1.7,1.484,18.2,0.00570,,
1/22/2005,0:00:00,2.6,2.270,20.1,0.00630,,
1/22/2005,1:00:00,1.6,1.397,14.4,0.00452,,
1/22/2005,2:00:00,1.5,1.309,15.1,0.00474,,
1/22/2005,3:00:00,0.9,0.786,13.1,0.00410,,
1/22/2005,4:00:00,0.5,0.436,11.5,0.00359,,
1/22/2005,5:00:00,0.9,0.786,13.7,0.00428,,
1/22/2005,6:00:00,0.4,0.349,11.6,0.00364,,
1/22/2005,7:00:00,0.5,0.436,13.2,0.00414,,
1/22/2005,8:00:00,0.8,0.698,15.6,0.00488,,
1/22/2005,9:00:00,1.4,1.222,16.9,0.00529,,
1/22/2005,10:00:00,1.6,1.397,18.5,0.00579,,
1/22/2005,11:00:00,1.5,1.309,16.6,0.00519,,
1/22/2005,12:00:00,1.0,0.873,15.0,0.00470,,
1/22/2005,13:00:00,1.0,0.873,15.0,0.00470,,
1/22/2005,14:00:00,1.3,1.135,16.9,0.00528,,
1/22/2005,15:00:00,0.1,0.087,7.0,0.00219,,
1/22/2005,16:00:00,-200.0,-174.581,5.9,0.00184,,
1/22/2005,17:00:00,-200.0,-174.581,7.1,0.00223,,
1/22/2005,18:00:00,0.1,0.087,8.6,0.00271,,
1/22/2005,19:00:00,0.4,0.349,12.2,0.00382,,
1/22/2005,20:00:00,0.7,0.611,12.6,0.00396,,
1/22/2005,21:00:00,2.7,2.357,21.1,0.00661,,
1/22/2005,22:00:00,2.1,1.833,16.9,0.00530,,
1/22/2005,23:00:00,1.3,1.135,15.1,0.00473,,
1/23/2005,0:00:00,0.8,0.698,10.1,0.00316,,
1/23/2005,1:00:00,-200.0,-174.581,7.5,0.00236,,
1/23/2005,2:00:00,-200.0,-174.581,7.6,0.00238,,
1/23/2005,3:00:00,-200.0,-174.581,5.9,0.00185,,
1/23/2005,4:00:00,-200.0,-174.581,5.5,0.00172,,
1/23/2005,5:00:00,-200.0,-174.581,2.3,0.00073,,
1/23/2005,6:00:00,-200.0,-174.581,2.0,0.00061,,
1/23/2005,7:00:00,-200.0,-174.581,1.6,0.00050,,
1/23/2005,8:00:00,-200.0,-174.581,2.1,0.00067,,
1/23/2005,9:00:00,-200.0,-174.581,4.4,0.00139,,
1/23/2005,10:00:00,-200.0,-174.581,6.4,0.00199,,
1/23/2005,11:00:00,-200.0,-174.581,7.3,0.00229,,
1/23/2005,12:00:00,-200.0,-174.581,8.7,0.00272,,
1/23/2005,13:00:00,-200.0,-174.581,9.2,0.00288,,
1/23/2005,14:00:00,-200.0,-174.581,7.9,0.00248,,
1/23/2005,15:00:00,-200.0,-174.581,9.0,0.00282,,
1/23/2005,16:00:00,-200.0,-174.581,7.0,0.00219,,
1/23/2005,17:00:00,-200.0,-174.581,3.7,0.00116,,
1/23/2005,18:00:00,-200.0,-174.581,4.3,0.00135,,
1/23/2005,19:00:00,-200.0,-174.581,6.8,0.00211,,
1/23/2005,20:00:00,-200.0,-174.581,8.7,0.00271,,
1/23/2005,21:00:00,-200.0,-174.581,4.7,0.00147,,
1/23/2005,22:00:00,-200.0,-174.581,3.5,0.00111,,
1/23/2005,23:00:00,-200.0,-174.581,5.4,0.00168,,
1/24/2005,0:00:00,-200.0,-174.581,4.4,0.00138,,
1/24/2005,1:00:00,-200.0,-174.581,6.0,0.00187,,
1/24/2005,2:00:00,0.1,0.087,7.6,0.00239,,
1/24/2005,3:00:00,-200.0,-174.581,1.9,0.00060,,
1/24/2005,4:00:00,-200.0,-174.581,1.0,0.00031,,
1/24/2005,5:00:00,0.3,0.262,0.6,0.00020,,
1/24/2005,6:00:00,0.5,0.436,1.2,0.00038,,
1/24/2005,7:00:00,0.6,0.524,2.9,0.00090,,
1/24/2005,8:00:00,1.8,1.571,11.1,0.00347,,
1/24/2005,9:00:00,2.0,1.746,9.7,0.00304,,
1/24/2005,10:00:00,1.4,1.222,5.7,0.00180,,
1/24/2005,11:00:00,0.6,0.524,5.4,0.00169,,
1/24/2005,12:00:00,0.5,0.436,5.1,0.00161,,
1/24/2005,13:00:00,0.7,0.611,5.8,0.00183,,
1/24/2005,14:00:00,0.7,0.611,5.6,0.00174,,
1/24/2005,15:00:00,1.1,0.960,8.0,0.00250,,
1/24/2005,16:00:00,1.3,1.135,7.1,0.00221,,
1/24/2005,17:00:00,1.0,0.873,7.6,0.00239,,
1/24/2005,18:00:00,1.5,1.309,10.4,0.00325,,
1/24/2005,19:00:00,1.5,1.309,8.9,0.00277,,
1/24/2005,20:00:00,1.2,1.047,7.3,0.00228,,
1/24/2005,21:00:00,0.3,0.262,3.6,0.00113,,
1/24/2005,22:00:00,-200.0,-174.581,1.7,0.00052,,
1/24/2005,23:00:00,-200.0,-174.581,1.5,0.00045,,
1/25/2005,0:00:00,-200.0,-174.581,1.0,0.00033,,
1/25/2005,1:00:00,-200.0,-174.581,0.6,0.00020,,
1/25/2005,2:00:00,-200.0,-174.581,0.4,0.00012,,
1/25/2005,3:00:00,-200.0,-174.581,0.3,0.00009,,
1/25/2005,4:00:00,-200.0,-174.581,0.2,0.00007,,
1/25/2005,5:00:00,-200.0,-174.581,0.2,0.00005,,
1/25/2005,6:00:00,-200.0,-174.581,0.1,0.00005,,
1/25/2005,7:00:00,-200.0,-174.581,0.4,0.00014,,
1/25/2005,8:00:00,0.2,0.175,2.9,0.00091,,
1/25/2005,9:00:00,0.7,0.611,5.4,0.00170,,
1/25/2005,10:00:00,0.5,0.436,5.1,0.00160,,
1/25/2005,11:00:00,0.4,0.349,3.8,0.00120,,
1/25/2005,12:00:00,0.3,0.262,3.9,0.00121,,
1/25/2005,13:00:00,0.3,0.262,3.6,0.00112,,
1/25/2005,14:00:00,0.4,0.349,4.2,0.00132,,
1/25/2005,15:00:00,0.2,0.175,3.6,0.00112,,
1/25/2005,16:00:00,0.4,0.349,3.6,0.00113,,
1/25/2005,17:00:00,0.4,0.349,3.9,0.00122,,
1/25/2005,18:00:00,0.7,0.611,4.9,0.00153,,
1/25/2005,19:00:00,1.0,0.873,5.8,0.00182,,
1/25/2005,20:00:00,1.1,0.960,6.1,0.00189,,
1/25/2005,21:00:00,0.3,0.262,2.8,0.00087,,
1/25/2005,22:00:00,0.1,0.087,2.4,0.00076,,
1/25/2005,23:00:00,-200.0,-174.581,1.5,0.00047,,
1/26/2005,0:00:00,-200.0,-174.581,1.1,0.00036,,
1/26/2005,1:00:00,-200.0,-174.581,0.9,0.00028,,
1/26/2005,2:00:00,-200.0,-174.581,0.4,0.00013,,
1/26/2005,3:00:00,-200.0,-174.581,0.3,0.00009,,
1/26/2005,4:00:00,-200.0,-174.581,0.2,0.00006,,
1/26/2005,5:00:00,-200.0,-174.581,0.1,0.00005,,
1/26/2005,6:00:00,-200.0,-174.581,0.5,0.00015,,
1/26/2005,7:00:00,-200.0,-174.581,0.9,0.00029,,
1/26/2005,8:00:00,0.3,0.262,3.3,0.00102,,
1/26/2005,9:00:00,0.6,0.524,4.4,0.00138,,
1/26/2005,10:00:00,0.3,0.262,2.8,0.00087,,
1/26/2005,11:00:00,0.1,0.087,3.2,0.00099,,
1/26/2005,12:00:00,0.1,0.087,2.7,0.00085,,
1/26/2005,13:00:00,0.2,0.175,3.5,0.00110,,
1/26/2005,14:00:00,0.5,0.436,4.8,0.00149,,
1/26/2005,15:00:00,0.3,0.262,3.4,0.00107,,
1/26/2005,16:00:00,0.3,0.262,4.2,0.00131,,
1/26/2005,17:00:00,0.3,0.262,4.2,0.00130,,
1/26/2005,18:00:00,1.0,0.873,8.5,0.00265,,
1/26/2005,19:00:00,1.4,1.222,9.2,0.00286,,
1/26/2005,20:00:00,1.4,1.222,7.6,0.00239,,
1/26/2005,21:00:00,1.1,0.960,6.2,0.00195,,
1/26/2005,22:00:00,0.4,0.349,2.9,0.00090,,
1/26/2005,23:00:00,0.2,0.175,2.5,0.00079,,
1/27/2005,0:00:00,0.2,0.175,2.6,0.00082,,
1/27/2005,1:00:00,0.2,0.175,2.2,0.00068,,
1/27/2005,2:00:00,0.2,0.175,2.5,0.00080,,
1/27/2005,3:00:00,-200.0,-174.581,0.8,0.00026,,
1/27/2005,4:00:00,-200.0,-174.581,0.3,0.00009,,
1/27/2005,5:00:00,0.4,0.349,0.3,0.00010,,
1/27/2005,6:00:00,0.5,0.436,0.7,0.00023,,
1/27/2005,7:00:00,0.7,0.611,1.4,0.00043,,
1/27/2005,8:00:00,1.9,1.659,6.6,0.00205,,
1/27/2005,9:00:00,2.4,2.095,8.4,0.00264,,
1/27/2005,10:00:00,2.0,1.746,5.5,0.00174,,
1/27/2005,11:00:00,1.3,1.135,3.5,0.00110,,
1/27/2005,12:00:00,1.0,0.873,3.0,0.00093,,
1/27/2005,13:00:00,1.2,1.047,4.1,0.00128,,
1/27/2005,14:00:00,1.5,1.309,4.7,0.00147,,
1/27/2005,15:00:00,1.3,1.135,4.5,0.00140,,
1/27/2005,16:00:00,1.5,1.309,4.7,0.00146,,
1/27/2005,17:00:00,1.5,1.309,5.1,0.00160,,
1/27/2005,18:00:00,2.1,1.833,7.7,0.00240,,
1/27/2005,19:00:00,2.6,2.270,10.3,0.00321,,
1/27/2005,20:00:00,3.0,2.619,11.5,0.00360,,
1/27/2005,21:00:00,2.0,1.746,6.0,0.00187,,
1/27/2005,22:00:00,1.4,1.222,3.6,0.00113,,
1/27/2005,23:00:00,1.3,1.135,4.3,0.00133,,
1/28/2005,0:00:00,1.2,1.047,3.4,0.00107,,
1/28/2005,1:00:00,1.1,0.960,2.4,0.00075,,
1/28/2005,2:00:00,0.9,0.786,2.0,0.00063,,
1/28/2005,3:00:00,0.8,0.698,1.4,0.00043,,
1/28/2005,4:00:00,0.6,0.524,1.2,0.00039,,
1/28/2005,5:00:00,0.5,0.436,0.9,0.00027,,
1/28/2005,6:00:00,0.6,0.524,1.6,0.00050,,
1/28/2005,7:00:00,0.7,0.611,1.7,0.00052,,
1/28/2005,8:00:00,1.6,1.397,6.2,0.00195,,
1/28/2005,9:00:00,2.2,1.920,8.2,0.00258,,
1/28/2005,10:00:00,1.8,1.571,6.4,0.00202,,
1/28/2005,11:00:00,1.5,1.309,5.9,0.00185,,
1/28/2005,12:00:00,1.8,1.571,5.7,0.00179,,
1/28/2005,13:00:00,1.4,1.222,5.3,0.00167,,
1/28/2005,14:00:00,2.1,1.833,7.3,0.00229,,
1/28/2005,15:00:00,1.6,1.397,5.1,0.00159,,
1/28/2005,16:00:00,1.3,1.135,3.9,0.00122,,
1/28/2005,17:00:00,1.9,1.659,-200.0,-0.06260,,
1/28/2005,18:00:00,2.4,2.095,-200.0,-0.06260,,
1/28/2005,19:00:00,3.0,2.619,-200.0,-0.06260,,
1/28/2005,20:00:00,1.9,1.659,-200.0,-0.06260,,
1/28/2005,21:00:00,1.8,1.571,-200.0,-0.06260,,
1/28/2005,22:00:00,1.1,0.960,-200.0,-0.06260,,
1/28/2005,23:00:00,1.1,0.960,-200.0,-0.06260,,
1/29/2005,0:00:00,1.1,0.960,-200.0,-0.06260,,
1/29/2005,1:00:00,1.0,0.873,-200.0,-0.06260,,
1/29/2005,2:00:00,0.7,0.611,0.8,0.00026,,
1/29/2005,3:00:00,0.6,0.524,0.6,0.00019,,
1/29/2005,4:00:00,0.5,0.436,0.5,0.00016,,
1/29/2005,5:00:00,0.5,0.436,0.5,0.00017,,
1/29/2005,6:00:00,0.4,0.349,0.6,0.00019,,
1/29/2005,7:00:00,0.5,0.436,0.9,0.00030,,
1/29/2005,8:00:00,0.8,0.698,2.0,0.00063,,
1/29/2005,9:00:00,1.1,0.960,2.8,0.00088,,
1/29/2005,10:00:00,1.1,0.960,2.8,0.00089,,
1/29/2005,11:00:00,1.1,0.960,3.0,0.00094,,
1/29/2005,12:00:00,1.1,0.960,2.4,0.00074,,
1/29/2005,13:00:00,1.1,0.960,2.5,0.00078,,
1/29/2005,14:00:00,1.2,1.047,3.0,0.00094,,
1/29/2005,15:00:00,1.0,0.873,2.2,0.00070,,
1/29/2005,16:00:00,1.2,1.047,2.6,0.00083,,
1/29/2005,17:00:00,1.3,1.135,3.4,0.00106,,
1/29/2005,18:00:00,1.4,1.222,3.0,0.00094,,
1/29/2005,19:00:00,1.3,1.135,3.1,0.00096,,
1/29/2005,20:00:00,1.4,1.222,3.4,0.00107,,
1/29/2005,21:00:00,1.5,1.309,2.9,0.00092,,
1/29/2005,22:00:00,1.0,0.873,1.7,0.00053,,
1/29/2005,23:00:00,1.0,0.873,1.6,0.00050,,
1/30/2005,0:00:00,1.1,0.960,2.3,0.00071,,
1/30/2005,1:00:00,1.3,1.135,2.2,0.00069,,
1/30/2005,2:00:00,1.0,0.873,1.7,0.00053,,
1/30/2005,3:00:00,1.1,0.960,2.2,0.00069,,
1/30/2005,4:00:00,-200.0,-174.581,1.8,0.00055,,
1/30/2005,5:00:00,0.6,0.524,0.6,0.00020,,
1/30/2005,6:00:00,0.5,0.436,0.6,0.00019,,
1/30/2005,7:00:00,0.4,0.349,0.4,0.00013,,
1/30/2005,8:00:00,0.5,0.436,0.7,0.00022,,
1/30/2005,9:00:00,0.7,0.611,1.2,0.00038,,
1/30/2005,10:00:00,0.8,0.698,1.4,0.00044,,
1/30/2005,11:00:00,0.8,0.698,2.0,0.00062,,
1/30/2005,12:00:00,1.0,0.873,2.0,0.00063,,
1/30/2005,13:00:00,0.9,0.786,1.6,0.00050,,
1/30/2005,14:00:00,0.9,0.786,1.6,0.00050,,
1/30/2005,15:00:00,0.9,0.786,1.8,0.00055,,
1/30/2005,16:00:00,1.0,0.873,1.8,0.00056,,
1/30/2005,17:00:00,1.0,0.873,2.6,0.00081,,
1/30/2005,18:00:00,1.1,0.960,2.0,0.00062,,
1/30/2005,19:00:00,1.2,1.047,2.8,0.00088,,
1/30/2005,20:00:00,1.6,1.397,3.9,0.00123,,
1/30/2005,21:00:00,1.7,1.484,4.1,0.00128,,
1/30/2005,22:00:00,1.1,0.960,2.4,0.00076,,
1/30/2005,23:00:00,1.3,1.135,3.5,0.00111,,
1/31/2005,0:00:00,1.7,1.484,4.6,0.00143,,
1/31/2005,1:00:00,1.5,1.309,3.0,0.00093,,
1/31/2005,2:00:00,0.8,0.698,1.0,0.00030,,
1/31/2005,3:00:00,0.5,0.436,0.5,0.00017,,
1/31/2005,4:00:00,0.4,0.349,0.4,0.00014,,
1/31/2005,5:00:00,0.4,0.349,0.3,0.00010,,
1/31/2005,6:00:00,0.4,0.349,0.6,0.00017,,
1/31/2005,7:00:00,0.7,0.611,1.4,0.00044,,
1/31/2005,8:00:00,1.8,1.571,7.1,0.00223,,
1/31/2005,9:00:00,-200.0,-174.581,14.0,0.00438,,
1/31/2005,10:00:00,3.5,3.055,15.1,0.00474,,
1/31/2005,11:00:00,2.8,2.444,12.5,0.00391,,
1/31/2005,12:00:00,3.1,2.706,12.8,0.00402,,
